Store,Dept,Date,forecast,lower_95,upper_95,method
14,9,2012-11-16,15024.498090451629,8403.735742369687,25027.8292311896,SARIMAX
14,9,2012-11-23,21035.73904937192,14414.976701289972,30602.739248232545,SARIMAX
14,8,2012-11-02,45621.802549798784,36544.2021318,52680.23483461938,SARIMAX
14,8,2012-11-09,45706.14261470232,36527.045905419705,53306.287444852496,SARIMAX
14,8,2012-11-16,44382.11974540121,35203.0230361186,51982.26457555139,SARIMAX
14,8,2012-11-23,42849.39462095647,34971.613434831736,49907.82690577707,SARIMAX
14,14,2012-11-02,20231.91287767481,15510.094657174051,25531.705125738245,SARIMAX
14,14,2012-11-09,21910.06491632003,17188.24669581927,28613.93559660668,SARIMAX
14,14,2012-11-16,25912.875208117995,20785.221173383816,31212.66745618143,SARIMAX
14,14,2012-11-23,56511.79984015665,51789.9816196559,61811.59208822009,SARIMAX
14,20,2012-11-02,8231.106826274578,6096.206835133844,10675.724991180208,SARIMAX
14,20,2012-11-09,8490.196565648012,6355.296574507278,10934.814730553642,SARIMAX
14,20,2012-11-16,7920.430682205172,5785.530691064439,10365.048847110804,SARIMAX
14,20,2012-11-23,10406.771814187225,8271.871823046491,12851.389979092855,SARIMAX
14,22,2012-11-02,15251.548124371478,12138.165369897424,21596.57785399785,SARIMAX
14,22,2012-11-09,14668.68794455744,11548.1537057565,19900.262016103647,SARIMAX
14,22,2012-11-16,13114.542023693764,10001.159269219708,18346.116095239973,SARIMAX
14,22,2012-11-23,25376.11853310492,22262.735778630864,30607.69260465113,SARIMAX
14,28,2012-11-02,1718.7942940151263,1362.568208394182,2176.2780387729954,SARIMAX
14,28,2012-11-09,1656.8018463493086,1300.575760728364,2114.2855911071774,SARIMAX
14,28,2012-11-16,1446.29145376646,1090.0653681455155,1939.3548339438405,SARIMAX
14,28,2012-11-23,1431.0839827446607,1105.5630792101808,1888.5677275025296,SARIMAX
14,49,2012-11-02,12934.41746269641,9109.953580103716,15846.765544024143,SARIMAX
14,49,2012-11-09,11564.835202706605,8198.983766720736,14477.183284034336,SARIMAX
14,49,2012-11-16,12667.10613469574,9301.254698709872,15579.454216023472,SARIMAX
14,49,2012-11-23,11658.52968818068,8292.678252194813,14353.118084119362,SARIMAX
14,26,2012-11-02,14057.141549852093,11295.935519815836,17768.42402073141,SARIMAX
14,26,2012-11-09,12796.239944273528,10035.033914237274,18103.53842798936,SARIMAX
14,26,2012-11-16,11698.649617276462,8937.443587240208,15449.832488476475,SARIMAX
14,26,2012-11-23,15136.01723986294,12374.811209826688,18847.29971074226,SARIMAX
14,58,2012-11-02,13300.513462313753,7525.672695221903,20698.3106976804,SARIMAX
14,58,2012-11-09,13356.41403753738,8472.17577080724,20754.211272904027,SARIMAX
14,58,2012-11-16,13400.899308573646,8539.497003391241,20798.69654394029,SARIMAX
14,58,2012-11-23,13490.58219894741,7715.74143185556,20932.26084524305,SARIMAX
14,60,2012-11-02,371.6030859258643,171.0344474519648,690.7617512726586,SARIMAX
14,60,2012-11-09,387.9463298681224,150.40985408636902,708.201244304492,SARIMAX
14,60,2012-11-16,356.3359853360893,155.7673468621898,675.4946506828836,SARIMAX
14,60,2012-11-23,328.4618398721167,90.92536409036336,647.6205052189109,SARIMAX
14,67,2012-11-02,11160.340200607285,5638.29540221044,19002.67541271983,SARIMAX
14,67,2012-11-09,12378.590292397526,6856.545494000684,20220.92550451008,SARIMAX
14,67,2012-11-16,12184.605566471892,6662.560768075051,20026.94077858444,SARIMAX
14,67,2012-11-23,11400.317839818892,2359.2732022234013,18860.19946793811,SARIMAX
14,79,2012-11-02,30473.01159851116,24276.154679797288,37508.16098765448,SARIMAX
14,79,2012-11-09,30023.110980906265,23734.987888313244,36424.75697235487,SARIMAX
14,79,2012-11-16,29014.785657188007,22726.66256459499,36049.93504633133,SARIMAX
14,79,2012-11-23,29820.838469148264,23623.9815504344,36222.48446059687,SARIMAX
14,81,2012-11-02,30877.548549171617,22929.11944379677,35752.575955638655,SARIMAX
14,81,2012-11-09,32227.516610688384,24063.467859395587,37102.54401715542,SARIMAX
14,81,2012-11-16,31346.32491748382,23397.89581210897,36258.84198564159,SARIMAX
14,81,2012-11-23,31227.15301899238,23278.72391361753,36102.18042545942,SARIMAX
14,85,2012-11-02,1744.9161164904272,678.5481247289001,3093.0254194507584,SARIMAX
14,85,2012-11-09,1744.6210752853344,492.2950061269114,3092.7303782456656,SARIMAX
14,85,2012-11-16,1777.9605008393178,711.5925090777907,3126.069803799649,SARIMAX
14,85,2012-11-23,1658.6965400521744,592.3285482906474,3006.8058430125056,SARIMAX
14,87,2012-11-02,18992.64446919973,14984.981934623427,23061.15112948264,SARIMAX
14,87,2012-11-09,19220.9520417898,15239.976029161882,23289.4587020727,SARIMAX
14,87,2012-11-16,18113.124406685103,13614.2559418725,22181.631066968,SARIMAX
14,87,2012-11-23,18785.220643511824,14790.153132787733,22853.727303794723,SARIMAX
14,91,2012-11-02,83519.22858667829,62432.9480894969,101813.39552130246,SARIMAX
14,91,2012-11-09,81649.34379503388,65039.56638976271,99943.51072965804,SARIMAX
14,91,2012-11-16,73637.71293436244,52551.43243718105,86870.40545932586,SARIMAX
14,91,2012-11-23,67336.81597731894,50727.03857204776,80569.50850228236,SARIMAX
15,8,2012-11-02,21379.097920913908,18640.56098138864,23497.239522617896,SARIMAX
15,8,2012-11-09,20524.23182678808,18402.37670508721,22700.44303613916,SARIMAX
15,8,2012-11-16,20337.010500241035,18230.96773284336,22513.22170959211,SARIMAX
15,8,2012-11-23,20782.060954759727,18676.01818736205,22958.272164110804,SARIMAX
15,2,2012-11-02,24058.26907497996,21187.239088454804,26936.32285903018,SARIMAX
15,2,2012-11-09,22201.87274732715,19330.842760802,25079.92653137737,SARIMAX
15,2,2012-11-16,22719.241345316303,19848.211358791148,25597.295129366525,SARIMAX
15,2,2012-11-23,23076.821763309563,20205.79177678441,25954.875547359785,SARIMAX
15,9,2012-11-02,13105.069094115564,9720.541899937938,19792.30090993394,SARIMAX
15,9,2012-11-09,12400.05200392478,9015.524809747152,19087.28381974316,SARIMAX
15,9,2012-11-16,16503.811864043884,13119.284669866258,23652.44515208766,SARIMAX
15,9,2012-11-23,17915.806604500583,14531.279410322955,24603.03842031896,SARIMAX
15,20,2012-11-02,4241.74992863735,3273.988303329112,5312.577387609781,SARIMAX
15,20,2012-11-09,3953.086042410352,2985.3244171021133,5456.216110338556,SARIMAX
15,20,2012-11-16,3924.1971968624366,2956.435571554198,4995.024655834867,SARIMAX
15,20,2012-11-23,5088.8631393281685,4121.10151401993,6159.690598300599,SARIMAX
15,14,2012-11-02,10484.805100837775,8230.89452805886,13199.276454941462,SARIMAX
15,14,2012-11-09,10687.8682931676,8261.259481045645,13402.339647271285,SARIMAX
15,14,2012-11-16,12256.50975414858,10007.027341352818,15126.289196915171,SARIMAX
15,14,2012-11-23,25709.7167841229,23460.234371327133,28424.188138226586,SARIMAX
15,22,2012-11-02,8117.54092869267,6042.898549825318,11019.48633241647,SARIMAX
15,22,2012-11-09,8001.797411705612,5927.15503283826,10306.608621705898,SARIMAX
15,22,2012-11-16,8554.752070871045,6480.109692003693,10859.56328087133,SARIMAX
15,22,2012-11-23,14465.389888111496,12390.747509244142,16770.20109811178,SARIMAX
15,49,2012-11-02,9674.875010260375,4868.729082913297,13078.539333745772,SARIMAX
15,49,2012-11-09,9226.964343124622,6113.946566673957,12630.628666610017,SARIMAX
15,49,2012-11-16,9197.677716811057,6084.659940360391,12601.342040296451,SARIMAX
15,49,2012-11-23,8529.122070340949,5416.104293890284,11937.513294188218,SARIMAX
15,26,2012-11-02,5655.387662731609,4275.212686070878,7277.088074251525,SARIMAX
15,26,2012-11-09,5421.0559803898,4040.881003729068,7812.625021768252,SARIMAX
15,26,2012-11-16,5024.050404624066,3643.875427963336,6645.750816143981,SARIMAX
15,26,2012-11-23,7323.488017674369,5931.925377164254,9715.057059052822,SARIMAX
15,28,2012-11-02,1052.9633989785598,746.9847159354629,1290.141498817471,SARIMAX
15,28,2012-11-09,868.8959827329156,562.9172996898187,1097.5877354175282,SARIMAX
15,28,2012-11-16,736.8408877353013,417.92364044977614,965.532640419914,SARIMAX
15,28,2012-11-23,785.7899146709506,479.81123162785366,1014.4816673555632,SARIMAX
15,58,2012-11-02,619.416911258831,0.0,2248.995610935446,SARIMAX
15,58,2012-11-09,812.8080107930077,40.92558527473784,2442.386710469623,SARIMAX
15,58,2012-11-16,608.0054130723778,0.0,2237.584112748993,SARIMAX
15,58,2012-11-23,660.8006077933301,94.8344982183412,2290.379307469945,SARIMAX
15,81,2012-11-02,4171.62763810269,3666.73287183545,4845.00061231466,SARIMAX
15,81,2012-11-09,4191.873395966025,3578.911072387616,4865.246370177994,SARIMAX
15,81,2012-11-16,4063.345730146606,3450.383406568197,4736.718704358575,SARIMAX
15,81,2012-11-23,4089.868484086801,3584.973717819561,4763.24145829877,SARIMAX
15,67,2012-11-02,4888.065197181941,3063.3169344776124,7869.617904320054,SARIMAX
15,67,2012-11-09,4511.122341485594,2686.374078781266,7492.675048623707,SARIMAX
15,67,2012-11-16,5083.243552445484,3258.495289741156,8064.796259583597,SARIMAX
15,67,2012-11-23,4937.650803793819,2029.6682752754296,7919.203510931932,SARIMAX
15,79,2012-11-02,8056.76105745491,6519.876530591264,9422.139304977583,SARIMAX
15,79,2012-11-09,8243.441029538357,6706.556502674711,9746.48913718559,SARIMAX
15,79,2012-11-16,7530.154059628048,5993.269532764402,8895.532307150723,SARIMAX
15,79,2012-11-23,8338.7792080075,6801.894681143854,9704.157455530174,SARIMAX
15,87,2012-11-02,9708.229324336564,7991.778658161966,11813.677294401434,SARIMAX
15,87,2012-11-09,10261.273732683434,8544.823066508836,12366.721702748304,SARIMAX
15,87,2012-11-16,9497.26940389444,7780.818737719843,11602.71737395931,SARIMAX
15,87,2012-11-23,10399.287602082002,8682.836935907404,12506.352564209828,SARIMAX
15,91,2012-11-02,3391.7541700744746,2803.040049440202,3933.373275162168,SARIMAX
15,91,2012-11-09,3329.1958603867884,2740.481739752516,3870.81496547448,SARIMAX
15,91,2012-11-16,3188.003700539736,2599.2895799054627,3729.622805627427,SARIMAX
15,91,2012-11-23,3092.643274683317,2503.9291540490444,3677.867721295928,SARIMAX
15,85,2012-11-02,2096.0257547836018,864.2002879129805,3251.968119074635,SARIMAX
15,85,2012-11-09,2327.678142341856,826.6247870626794,3488.454279410472,SARIMAX
15,85,2012-11-16,2192.4566686047506,960.6312017341291,3348.3990328957834,SARIMAX
15,85,2012-11-23,3095.716081110323,1863.8906142397016,4064.827815526623,SARIMAX
15,96,2012-11-02,3218.0952397335086,2519.7127116306224,4426.739321221527,SARIMAX
15,96,2012-11-09,2712.621602878004,2014.2390747751167,3921.265684366022,SARIMAX
15,96,2012-11-16,2858.852464334956,2160.46993623207,4067.4965458229744,SARIMAX
15,96,2012-11-23,3151.216287043744,2452.833758940857,4359.860368531761,SARIMAX
16,8,2012-11-02,14849.926992048664,13246.108178459624,16516.205676941274,SARIMAX
16,8,2012-11-09,15490.064955121146,13886.246141532109,17163.87659455106,SARIMAX
16,8,2012-11-16,14553.568227435871,13060.108131283409,16219.84691232848,SARIMAX
16,8,2012-11-23,13795.378596078222,12301.91849992576,15461.65728097083,SARIMAX
16,2,2012-11-02,19687.122819396296,16924.221762536134,22744.599198480493,SARIMAX
16,2,2012-11-09,20300.491112044736,17544.216662968392,24132.32261087865,SARIMAX
16,2,2012-11-16,19456.479456858902,16435.140696429855,22513.955835943103,SARIMAX
16,2,2012-11-23,20743.26781721991,17721.929056790857,23800.744196304106,SARIMAX
16,9,2012-11-02,44951.215692196805,34033.42596950222,54340.4019607173,SARIMAX
16,9,2012-11-09,14351.149990085038,3433.360267390452,24368.517397302985,SARIMAX
16,9,2012-11-16,10866.300563995785,0.0,20883.66797121373,SARIMAX
16,9,2012-11-23,14929.536101091317,4011.7463783967287,24318.722369611813,SARIMAX
16,20,2012-11-02,3486.205106633206,2740.968291319924,4733.551050254189,SARIMAX
16,20,2012-11-09,3769.6491514275913,3024.4123361143093,5016.995095048575,SARIMAX
16,20,2012-11-16,3369.755735129188,2624.518919815906,4617.101678750172,SARIMAX
16,20,2012-11-23,3955.114591916287,3209.877776603005,5202.460535537271,SARIMAX
16,22,2012-11-02,5936.231613919343,4001.228176771384,7837.974757380203,SARIMAX
16,22,2012-11-09,8148.851932761684,6213.848495613725,10050.595076222544,SARIMAX
16,22,2012-11-16,6691.515776501279,4214.007764560807,8759.928121624329,SARIMAX
16,22,2012-11-23,12142.616857363832,10207.613420215872,14211.02920248688,SARIMAX
16,14,2012-11-02,8342.734208225578,6301.690855790163,10758.516676975873,SARIMAX
16,14,2012-11-09,7799.61101722369,5758.567664788276,10266.801861240629,SARIMAX
16,14,2012-11-16,8592.001566827776,6439.559777997391,11007.784035578072,SARIMAX
16,14,2012-11-23,17383.644486720103,15342.601134284689,19799.4269554704,SARIMAX
16,26,2012-11-02,2485.105068767319,1849.752288522208,3536.308816221943,SARIMAX
16,26,2012-11-09,2015.6943111796004,1380.341530934489,3066.898058634224,SARIMAX
16,26,2012-11-16,2295.0770618823967,1659.7242816372852,3346.2808093370204,SARIMAX
16,26,2012-11-23,2315.328303886204,1679.9755236410922,3366.532051340828,SARIMAX
16,67,2012-11-02,3732.7718339548064,2456.6276900500147,5530.715091577767,SARIMAX
16,67,2012-11-09,3734.515646178363,2458.3715022735714,5532.458903801324,SARIMAX
16,67,2012-11-16,4107.966274519897,2232.175585018545,5905.909532142857,SARIMAX
16,67,2012-11-23,3991.482798827516,2700.3474912828106,5793.47074593011,SARIMAX
16,28,2012-11-02,548.0511452421313,373.7791063236776,715.5896489793301,SARIMAX
16,28,2012-11-09,334.9740929988019,191.41408690430032,502.5125967360008,SARIMAX
16,28,2012-11-16,212.71695813187085,38.44491921341722,381.1168451493522,SARIMAX
16,28,2012-11-23,251.3255275883264,107.7655214938248,418.8640313255253,SARIMAX
16,79,2012-11-02,4688.095967778845,3568.463472622009,5683.23958773005,SARIMAX
16,79,2012-11-09,4802.826201641432,3683.193706484596,5798.559874862825,SARIMAX
16,79,2012-11-16,5229.529700147871,4109.897204991035,6224.673320099076,SARIMAX
16,79,2012-11-23,4794.877754194969,3675.245259038133,5790.021374146174,SARIMAX
16,85,2012-11-02,1850.5743296221387,973.1668032085056,3351.091588178112,SARIMAX
16,85,2012-11-09,1650.9498078357703,773.5422814221372,3151.467066391743,SARIMAX
16,85,2012-11-16,1655.2006488117106,777.7931223980775,3155.7179073676834,SARIMAX
16,85,2012-11-23,2101.6492306280525,1126.144880435109,3602.166489184025,SARIMAX
16,81,2012-11-02,3424.5516283699576,2881.380769916206,4088.8128289715,SARIMAX
16,81,2012-11-09,3566.639083476331,3023.46822502258,4321.06596200276,SARIMAX
16,81,2012-11-16,3452.508564421724,2909.3377059679724,4116.769765023266,SARIMAX
16,81,2012-11-23,3127.37741645842,2584.206558004669,3791.638617059962,SARIMAX
16,87,2012-11-02,12037.491336806312,9483.904684750914,15055.681088580224,SARIMAX
16,87,2012-11-09,11676.601132679412,9123.014480624017,15194.441037542156,SARIMAX
16,87,2012-11-16,11710.729292727006,8802.33866153635,14728.91904450092,SARIMAX
16,87,2012-11-23,13101.928781299668,10548.34212924427,16120.11853307358,SARIMAX
16,96,2012-11-02,46.29873309580181,0.0,295.72259959311344,SARIMAX
16,96,2012-11-09,35.28174823807432,0.0,284.70561473538595,SARIMAX
16,96,2012-11-16,33.21008461440757,0.0,310.46964342541514,SARIMAX
16,96,2012-11-23,44.45241603538542,0.0,321.711974846393,SARIMAX
16,91,2012-11-02,6002.718608402276,5050.160326775179,7983.159253093248,SARIMAX
16,91,2012-11-09,5911.794042570961,4959.235760943864,7511.29546248676,SARIMAX
16,91,2012-11-16,5903.273085228326,4950.714803601229,7883.713729919298,SARIMAX
16,91,2012-11-23,5928.122061585057,4975.56377995796,7908.562706276029,SARIMAX
17,10,2012-11-02,16292.497614062237,13928.96210092986,19165.52840423553,SARIMAX
17,10,2012-11-09,18282.92006906993,15919.384555937551,21155.950859243225,SARIMAX
17,10,2012-11-16,17104.701307674273,14021.253816626106,20416.59123640772,SARIMAX
17,10,2012-11-23,16926.225019541766,14562.68950640939,20238.114948275208,SARIMAX
17,1,2012-11-02,33396.5059741734,18427.6998239667,50416.59845491066,SARIMAX
17,1,2012-11-09,21274.582742192,6305.776591985294,51824.80808842319,SARIMAX
17,1,2012-11-16,21492.40167277919,7337.65157747563,38512.49415351645,SARIMAX
17,1,2012-11-23,21307.14907014192,7152.398974838361,51857.37441637312,SARIMAX
17,16,2012-11-02,1951.703348336524,0.0,14102.461767857254,SARIMAX
17,16,2012-11-09,2950.3073702229112,0.0,15208.608188336322,SARIMAX
17,16,2012-11-16,3053.873342500274,0.0,15204.631762021005,SARIMAX
17,16,2012-11-23,2769.43234692068,0.0,14920.19076644141,SARIMAX
17,12,2012-11-02,7088.070250241258,5785.776995821139,8833.55978190594,SARIMAX
17,12,2012-11-09,7461.903754963482,6159.610500543364,9207.393286628165,SARIMAX
17,12,2012-11-16,7033.699764108082,5731.406509687963,8779.189295772765,SARIMAX
17,12,2012-11-23,6718.357451484467,5357.1211626531785,8463.84698314915,SARIMAX
17,6,2012-11-02,2681.435892521797,265.5259511807453,5979.617451611477,SARIMAX
17,6,2012-11-09,2842.920187048874,282.3325335166637,6141.101746138554,SARIMAX
17,6,2012-11-16,2664.067587842537,248.15764650148452,5962.249146932216,SARIMAX
17,6,2012-11-23,16946.417751711728,14530.507810370676,20244.599310801408,SARIMAX
17,27,2012-11-02,1939.7981028315887,1482.9775768332604,2374.467357835036,SARIMAX
17,27,2012-11-09,2318.565783822113,1861.745257823784,2920.943107617208,SARIMAX
17,27,2012-11-16,1662.4826194974553,1205.6620934991265,2097.151874500901,SARIMAX
17,27,2012-11-23,1959.0685903490207,1502.2480643506922,2393.737845352467,SARIMAX
17,17,2012-11-02,10041.250796507458,7576.252900417749,12327.49610882086,SARIMAX
17,17,2012-11-09,12094.043004947602,9897.53893566868,15517.895035562073,SARIMAX
17,17,2012-11-16,9921.715649934278,7725.211580655356,12207.96096224768,SARIMAX
17,17,2012-11-23,13986.60602569451,11790.101956415589,16272.851338007911,SARIMAX
17,23,2012-11-02,16802.10704595775,14045.177884614932,19829.16624897583,SARIMAX
17,23,2012-11-09,17094.105304742377,14337.17614339956,20121.16450776045,SARIMAX
17,23,2012-11-16,15695.534452055805,12567.625928558322,18722.593655073884,SARIMAX
17,23,2012-11-23,18902.442175953176,16145.513014610358,21929.50137897125,SARIMAX
17,31,2012-11-02,2453.551501855816,1822.2058610644424,3568.8116242895658,SARIMAX
17,31,2012-11-09,2453.732455890776,1822.3868150994024,3568.9925783245258,SARIMAX
17,31,2012-11-16,2371.4955946471823,1740.1499538558096,3486.7557170809328,SARIMAX
17,31,2012-11-23,2104.741013235487,1473.3953724441144,3947.321313903801,SARIMAX
17,33,2012-11-02,4947.023115937414,3233.755929201459,6459.001744737637,SARIMAX
17,33,2012-11-09,5555.812795333608,3842.545608597653,7067.79142413383,SARIMAX
17,33,2012-11-16,4578.890837478786,2865.6236507428307,6090.8694662790085,SARIMAX
17,33,2012-11-23,9366.438364550708,7653.171177814753,11209.126260826157,SARIMAX
17,36,2012-11-02,1231.9360524668875,0.0,2600.077919967825,SARIMAX
17,36,2012-11-09,1021.7763667650128,0.0,2389.9182342659506,SARIMAX
17,36,2012-11-16,874.783814445003,0.0,2242.9256819459406,SARIMAX
17,36,2012-11-23,784.4486121243197,0.0,2428.006207025601,SARIMAX
17,32,2012-11-02,5695.412547825723,4016.4466664553256,7835.580735178042,SARIMAX
17,32,2012-11-09,5755.784284483003,4076.8184031126057,8050.272389704978,SARIMAX
17,32,2012-11-16,5531.318173558324,3852.352292187927,7671.486360910643,SARIMAX
17,32,2012-11-23,6329.650556708099,4650.684675337702,8469.81874406042,SARIMAX
17,38,2012-11-02,90183.5268857805,77284.56222773858,106377.53363757164,SARIMAX
17,38,2012-11-09,69322.99739226529,56424.032734223365,88633.05600171638,SARIMAX
17,38,2012-11-16,106563.65450254212,93664.6898445002,122757.66125433324,SARIMAX
17,38,2012-11-23,70786.83620058262,57887.8715425407,86980.84295237374,SARIMAX
17,45,2012-11-02,19.487696860471846,2.01913061520764,53.64019141364534,SARIMAX
17,45,2012-11-09,18.315377633701992,2.902699129077863,52.46787218687548,SARIMAX
17,45,2012-11-16,17.928397327461926,2.5157188228377976,62.62571451420307,SARIMAX
17,45,2012-11-23,17.72631787238986,2.313639367765731,51.87881242556335,SARIMAX
17,55,2012-11-02,12090.839409315187,9165.041730087987,19777.88829726964,SARIMAX
17,55,2012-11-09,23911.79680002548,20985.99912079828,31598.84568797993,SARIMAX
17,55,2012-11-16,14354.8436643554,11429.045985128205,19574.17747408512,SARIMAX
17,55,2012-11-23,30706.692733220843,27780.895053993645,35926.02654295056,SARIMAX
17,56,2012-11-02,720.5666177335888,0.0,5581.060698524486,SARIMAX
17,56,2012-11-09,556.3024529111841,0.0,5416.796533702081,SARIMAX
17,56,2012-11-16,691.8839520473463,0.0,5552.378032838244,SARIMAX
17,56,2012-11-23,1378.3724300966069,0.0,6238.866510887504,SARIMAX
17,80,2012-11-02,1025.1773125753143,776.2228924386072,1362.826287625096,SARIMAX
17,80,2012-11-09,1031.827195891321,782.8727757546139,1352.651754882971,SARIMAX
17,80,2012-11-16,994.295678580171,739.4430863250003,1331.9446536299529,SARIMAX
17,80,2012-11-23,999.4555578050796,750.5011376683724,1320.2801167967295,SARIMAX
17,82,2012-11-02,18015.12950614182,15732.482793384464,21962.66180342125,SARIMAX
17,82,2012-11-09,18863.040626993643,16580.393914236287,22816.95181508327,SARIMAX
17,82,2012-11-16,18226.05714610784,15169.021659404028,22173.589443387267,SARIMAX
17,82,2012-11-23,20549.62907334321,17492.593586639407,24497.16137062265,SARIMAX
17,92,2012-11-02,78871.767231282,69457.09189316836,89583.44298527419,SARIMAX
17,92,2012-11-09,75744.9238287891,65137.64967874005,86545.33593633845,SARIMAX
17,92,2012-11-16,72404.96880894464,62990.29347083099,83116.64456293682,SARIMAX
17,92,2012-11-23,60050.74197346729,49443.46782341823,70762.41772745947,SARIMAX
17,98,2012-11-02,529.2234279452973,341.7097809874043,772.4896539459244,SARIMAX
17,98,2012-11-09,527.2160465337608,321.26316112321786,770.4822725343879,SARIMAX
17,98,2012-11-16,645.8899865681079,458.3763396102149,889.156212568735,SARIMAX
17,98,2012-11-23,818.1372993674219,630.6236524095289,1061.403525368049,SARIMAX
17,93,2012-11-02,5223.0946610460815,4338.421919106444,6162.094536281417,SARIMAX
17,93,2012-11-09,5124.0321279594455,4239.359386019808,6063.032003194781,SARIMAX
17,93,2012-11-16,4515.308100860319,3630.635358920681,5336.208441008983,SARIMAX
17,93,2012-11-23,4155.647274184592,3270.9745322449544,4976.547614333256,SARIMAX
17,97,2012-11-02,10014.311354743488,8457.30990766392,11247.25099701289,SARIMAX
17,97,2012-11-09,8758.334260800937,7301.026962711749,9991.27390307034,SARIMAX
17,97,2012-11-16,7797.227369043167,6339.920070953978,8979.593375509654,SARIMAX
17,97,2012-11-23,5532.79752049329,4075.4902224041016,6715.163526959777,SARIMAX
18,1,2012-11-02,27919.219595866933,11599.258588843575,46508.44405531339,SARIMAX
18,1,2012-11-09,16079.388214350882,0.0,61830.52257125885,SARIMAX
18,1,2012-11-16,15636.931106989778,0.0,34226.15556643624,SARIMAX
18,1,2012-11-23,15801.046118371349,0.0,61552.18047527932,SARIMAX
18,10,2012-11-02,22502.449658495152,17976.274117339926,27536.40331729287,SARIMAX
18,10,2012-11-09,14094.463823887352,9568.288282732126,19128.417482685072,SARIMAX
18,10,2012-11-16,15269.83329724636,10743.657756091136,20303.78695604408,SARIMAX
18,10,2012-11-23,17035.585812616242,12509.410271461016,22069.53947141396,SARIMAX
18,6,2012-11-02,1495.4644952584697,0.0,5051.284470077592,SARIMAX
18,6,2012-11-09,2350.3614802635293,0.0,6430.222917156517,SARIMAX
18,6,2012-11-16,3373.3019318157408,731.2554431544067,7453.163368708729,SARIMAX
18,6,2012-11-23,13162.1631051105,10520.116616449168,16717.983079929625,SARIMAX
18,16,2012-11-02,10403.282439399518,2835.162945494641,23040.294180048822,SARIMAX
18,16,2012-11-09,4606.70210782333,0.0,17243.71384847264,SARIMAX
18,16,2012-11-16,4346.706390550027,0.0,16983.718131199334,SARIMAX
18,16,2012-11-23,5241.40544288296,0.0,16999.09376658958,SARIMAX
18,12,2012-11-02,1831.5850047456377,351.58423743513936,2742.484643682761,SARIMAX
18,12,2012-11-09,2581.2351721268487,1208.2745423494912,3492.134811063972,SARIMAX
18,12,2012-11-16,2761.993099858403,1281.9923325479049,3672.8927387955264,SARIMAX
18,12,2012-11-23,2685.7759129776496,1312.815283200292,4057.818542974173,SARIMAX
18,18,2012-11-02,8986.079879180455,2928.181693998573,15792.572463256518,SARIMAX
18,18,2012-11-09,10393.409467965466,4335.511282783584,20379.84571149632,SARIMAX
18,18,2012-11-16,13447.849405079622,7389.951219897739,20254.341989155684,SARIMAX
18,18,2012-11-23,31966.82262072053,25908.924435538647,41953.25886425137,SARIMAX
18,17,2012-11-02,20453.722269959024,16806.556234182426,25408.62284027876,SARIMAX
18,17,2012-11-09,16296.090450141615,12648.92441436502,21250.991020461348,SARIMAX
18,17,2012-11-16,16597.759009778405,10817.335231376695,23638.192116932514,SARIMAX
18,17,2012-11-23,19245.535807915803,15598.369772139207,24200.436378235536,SARIMAX
18,23,2012-11-02,45038.79080720195,37913.290109464746,53949.21257319789,SARIMAX
18,23,2012-11-09,33853.091109804736,25695.736638280403,42763.51287580068,SARIMAX
18,23,2012-11-16,32393.523840465223,24236.169368940893,41303.945606461166,SARIMAX
18,23,2012-11-23,41409.57303131314,34310.530122647404,50319.99479730908,SARIMAX
18,27,2012-11-02,3777.327413561722,3098.690032231809,5694.712480067086,SARIMAX
18,27,2012-11-09,2902.470094180973,2223.83271285106,4092.5305144580143,SARIMAX
18,27,2012-11-16,2794.1320676008368,2115.4946862709235,3984.192487877878,SARIMAX
18,27,2012-11-23,4823.557456053752,4144.920074723838,6031.800992486402,SARIMAX
18,31,2012-11-02,2249.2278079601856,1018.5318642566426,4301.091027799978,SARIMAX
18,31,2012-11-09,2008.848931585656,0.0,4060.7121514254486,SARIMAX
18,31,2012-11-16,1934.3405754698413,0.0,3986.203795309634,SARIMAX
18,31,2012-11-23,2146.76992392916,916.0739802256168,4211.627742969006,SARIMAX
18,32,2012-11-02,5808.044993748465,3089.597175471931,8385.287363357616,SARIMAX
18,32,2012-11-09,6301.570032959642,3583.1222146831087,12205.672366310191,SARIMAX
18,32,2012-11-16,6500.191468216633,2950.16533926371,9077.433837825783,SARIMAX
18,32,2012-11-23,9945.089612110736,7226.641793834203,12522.331981719888,SARIMAX
18,33,2012-11-02,9876.793191452629,6510.609374074063,14681.104603740889,SARIMAX
18,33,2012-11-09,6209.721552339156,2942.225273962122,11014.032964627417,SARIMAX
18,33,2012-11-16,7108.192735667637,3742.008918289072,11912.504147955897,SARIMAX
18,33,2012-11-23,12663.174587784755,9398.208759125711,17467.486000073015,SARIMAX
18,36,2012-11-02,3147.5946963170063,1789.7585505119714,5328.971800482303,SARIMAX
18,36,2012-11-09,2049.7891295576173,639.232151352373,4231.166233722914,SARIMAX
18,36,2012-11-16,2284.2788699672155,926.4427241621806,4465.655974132513,SARIMAX
18,36,2012-11-23,2401.2012621660133,990.6442839607688,4582.578366331311,SARIMAX
18,38,2012-11-02,50787.99776256786,33452.629308354735,67725.08191988023,SARIMAX
18,38,2012-11-09,74057.3012491603,56721.93279494718,90994.38540647266,SARIMAX
18,38,2012-11-16,72912.01612696654,55576.64767275342,86819.07807034889,SARIMAX
