Store,Dept,Date,forecast,method,lower_95,upper_95
36,22,2012-11-09,0.0,Seasonal_Naive,0.0,148.0369999999998
36,22,2012-11-16,0.0,Seasonal_Naive,0.0,162.56649999999965
36,22,2012-11-23,0.0,Seasonal_Naive,0.0,154.5015
5,78,2012-11-02,0.0,Seasonal_Naive,0.0,150.48
5,78,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
5,78,2012-11-16,0.0,Seasonal_Naive,0.0,149.7239999999993
5,78,2012-11-23,0.0,Seasonal_Naive,0.0,167.21499999999992
8,78,2012-11-02,9.88,Seasonal_Naive,0.0,186.05499999999904
8,78,2012-11-09,9.88,Seasonal_Naive,0.0,159.48
8,78,2012-11-16,0.0,Seasonal_Naive,0.0,152.5359999999998
8,78,2012-11-23,0.0,Seasonal_Naive,0.0,179.8694999999994
33,49,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
33,49,2012-11-09,0.0,Seasonal_Naive,0.0,158.43549999999982
33,49,2012-11-16,0.0,Seasonal_Naive,0.0,167.31599999999935
33,49,2012-11-23,0.0,Seasonal_Naive,0.0,162.60599999999943
36,49,2012-11-02,0.0,Seasonal_Naive,0.0,141.7229999999998
36,49,2012-11-09,0.0,Seasonal_Naive,0.0,175.5694999999996
36,49,2012-11-16,0.0,Seasonal_Naive,0.0,156.0
36,49,2012-11-23,0.0,Seasonal_Naive,0.0,173.92049999999978
42,6,2012-11-02,0.0,Seasonal_Naive,0.0,168.89324999999977
42,6,2012-11-09,0.0,Seasonal_Naive,0.0,161.64024999999953
42,6,2012-11-16,0.0,Seasonal_Naive,0.0,140.80524999999997
42,6,2012-11-23,0.0,Seasonal_Naive,0.0,169.7472499999993
42,33,2012-11-02,0.0,Seasonal_Naive,0.0,154.2
42,33,2012-11-09,0.0,Seasonal_Naive,0.0,174.1347499999999
42,33,2012-11-16,0.0,Seasonal_Naive,0.0,158.5107499999999
42,33,2012-11-23,0.0,Seasonal_Naive,0.0,168.77099999999928
44,22,2012-11-02,0.0,Seasonal_Naive,0.0,175.51249999999993
44,22,2012-11-09,0.0,Seasonal_Naive,0.0,168.68849999999972
44,22,2012-11-16,0.0,Seasonal_Naive,0.0,149.01199999999994
44,22,2012-11-23,0.0,Seasonal_Naive,0.0,181.03
5,47,2012-11-02,0.0,Seasonal_Naive,0.0,158.50249999999946
5,47,2012-11-09,0.0,Seasonal_Naive,0.0,155.67324999999906
5,47,2012-11-16,0.0,Seasonal_Naive,0.0,154.20599999999996
5,47,2012-11-23,0.0,Seasonal_Naive,0.0,184.55099999999896
29,78,2012-11-02,0.0,Seasonal_Naive,0.0,151.0442499999996
29,78,2012-11-09,0.0,Seasonal_Naive,0.0,168.71999999999954
29,78,2012-11-16,0.0,Seasonal_Naive,0.0,143.69974999999977
29,78,2012-11-23,0.0,Seasonal_Naive,0.0,175.5697499999988
44,49,2012-11-02,0.0,Seasonal_Naive,0.0,132.04124999999976
44,49,2012-11-09,0.0,Seasonal_Naive,0.0,158.43549999999982
44,49,2012-11-16,0.0,Seasonal_Naive,0.0,154.5
44,49,2012-11-23,0.0,Seasonal_Naive,0.0,159.85824999999977
36,85,2012-11-02,0.0,Seasonal_Naive,0.0,174.7297499999999
36,85,2012-11-09,0.0,Seasonal_Naive,0.0,136.20424999999997
36,85,2012-11-16,0.0,Seasonal_Naive,0.0,157.43474999999987
36,85,2012-11-23,0.0,Seasonal_Naive,0.0,141.70924999999986
21,50,2012-11-02,0.0,Seasonal_Naive,0.0,157.43474999999987
21,50,2012-11-09,0.0,Seasonal_Naive,0.0,151.7784999999999
21,50,2012-11-16,0.0,Seasonal_Naive,0.0,155.6462499999992
21,50,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
43,71,2012-11-02,0.0,Seasonal_Naive,0.0,157.12274999999983
43,71,2012-11-09,0.0,Seasonal_Naive,0.0,155.51249999999993
43,71,2012-11-16,0.0,Seasonal_Naive,0.0,168.77099999999928
43,71,2012-11-23,0.0,Seasonal_Naive,0.0,178.13649999999924
34,78,2012-11-02,0.0,Seasonal_Naive,0.0,178.4094999999993
34,78,2012-11-09,0.0,Seasonal_Naive,0.0,161.57374999999988
34,78,2012-11-16,0.0,Seasonal_Naive,0.0,154.23249999999982
34,78,2012-11-23,0.0,Seasonal_Naive,0.0,166.74
38,99,2012-11-02,0.0,Seasonal_Naive,0.0,149.72249999999931
38,99,2012-11-09,0.0,Seasonal_Naive,0.0,180.41549999999947
38,99,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
38,99,2012-11-23,0.0,Seasonal_Naive,0.0,165.56249999999966
8,96,2012-11-02,0.0,Seasonal_Naive,0.0,136.1294999999995
8,96,2012-11-09,0.0,Seasonal_Naive,0.0,151.30199999999954
8,96,2012-11-16,0.0,Seasonal_Naive,0.0,180.38699999999963
8,96,2012-11-23,0.0,Seasonal_Naive,0.0,162.56649999999965
28,43,2012-11-02,0.0,Seasonal_Naive,0.0,165.56249999999966
28,43,2012-11-09,0.0,Seasonal_Naive,0.0,173.79974999999976
28,43,2012-11-16,0.0,Seasonal_Naive,0.0,156.05999999999966
28,43,2012-11-23,0.0,Seasonal_Naive,0.0,141.68
4,39,2012-11-02,0.0,Seasonal_Naive,0.0,161.64024999999953
4,39,2012-11-09,0.0,Seasonal_Naive,0.0,171.89099999999974
4,39,2012-11-16,0.0,Seasonal_Naive,0.0,151.89324999999926
4,39,2012-11-23,0.0,Seasonal_Naive,0.0,156.05999999999966
9,78,2012-11-02,0.0,Seasonal_Naive,0.0,154.46649999999985
9,78,2012-11-09,0.0,Seasonal_Naive,0.0,172.53
9,78,2012-11-16,0.0,Seasonal_Naive,0.0,181.12424999999948
9,78,2012-11-23,0.0,Seasonal_Naive,0.0,150.97624999999996
23,47,2012-11-02,0.0,Seasonal_Naive,0.0,153.94649999999996
23,47,2012-11-09,0.0,Seasonal_Naive,0.0,152.62274999999934
23,47,2012-11-16,0.0,Seasonal_Naive,0.0,158.47874999999956
23,47,2012-11-23,0.0,Seasonal_Naive,0.0,154.59749999999946
23,60,2012-11-02,132.0,Seasonal_Naive,38.975500000000004,282.6054999999993
23,60,2012-11-09,220.0,Seasonal_Naive,108.63749999999999,385.00399999999996
23,60,2012-11-16,79.2,Seasonal_Naive,0.0,224.74099999999945
23,60,2012-11-23,105.6,Seasonal_Naive,0.0,259.79999999999995
23,78,2012-11-02,0.0,Seasonal_Naive,0.0,176.04999999999973
23,78,2012-11-09,0.0,Seasonal_Naive,0.0,148.0399999999998
23,78,2012-11-16,0.0,Seasonal_Naive,0.0,149.6
23,78,2012-11-23,0.0,Seasonal_Naive,0.0,154.5015
25,78,2012-11-02,0.0,Seasonal_Naive,0.0,157.12274999999983
25,78,2012-11-09,0.0,Seasonal_Naive,0.0,161.55
25,78,2012-11-16,0.0,Seasonal_Naive,0.0,149.71499999999938
25,78,2012-11-23,0.0,Seasonal_Naive,0.0,165.0549999999997
10,47,2012-11-02,0.0,Seasonal_Naive,0.0,159.44299999999933
10,47,2012-11-09,0.0,Seasonal_Naive,0.0,175.41624999999962
10,47,2012-11-16,98.0,Seasonal_Naive,0.0,268.6287499999998
10,47,2012-11-23,0.0,Seasonal_Naive,0.0,141.68
10,78,2012-11-02,0.0,Seasonal_Naive,0.0,168.9419999999995
10,78,2012-11-09,0.0,Seasonal_Naive,0.0,169.64399999999986
10,78,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
10,78,2012-11-23,0.0,Seasonal_Naive,0.0,154.28024999999954
11,47,2012-11-02,0.0,Seasonal_Naive,0.0,151.2519999999998
11,47,2012-11-09,0.0,Seasonal_Naive,0.0,165.53099999999984
11,47,2012-11-16,0.0,Seasonal_Naive,0.0,156.06224999999966
11,47,2012-11-23,0.0,Seasonal_Naive,0.0,154.52499999999986
12,45,2012-11-02,0.0,Seasonal_Naive,0.0,153.94649999999996
12,45,2012-11-09,0.0,Seasonal_Naive,0.0,162.56249999999966
12,45,2012-11-16,11.97,Seasonal_Naive,0.0,183.8272499999999
12,45,2012-11-23,23.94,Seasonal_Naive,0.0,198.6659999999999
13,45,2012-11-02,31.88,Seasonal_Naive,0.0,182.2747499999999
13,45,2012-11-09,0.0,Seasonal_Naive,0.0,150.5119999999998
13,45,2012-11-16,0.0,Seasonal_Naive,0.0,154.2
13,45,2012-11-23,27.88,Seasonal_Naive,0.0,186.31549999999982
17,51,2012-11-02,3.36,Seasonal_Naive,0.0,155.94749999999954
17,51,2012-11-09,0.0,Seasonal_Naive,0.0,154.20749999999995
17,51,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
17,51,2012-11-23,0.0,Seasonal_Naive,0.0,184.8
18,51,2012-11-02,0.0,Seasonal_Naive,0.0,154.65599999999947
18,51,2012-11-09,0.0,Seasonal_Naive,0.0,148.10024999999996
18,51,2012-11-16,0.0,Seasonal_Naive,0.0,184.8
18,51,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
19,19,2012-11-02,0.0,Seasonal_Naive,0.0,166.78749999999974
19,19,2012-11-09,0.0,Seasonal_Naive,0.0,168.0159999999999
19,19,2012-11-16,0.0,Seasonal_Naive,0.0,158.40224999999998
19,19,2012-11-23,0.0,Seasonal_Naive,0.0,157.43474999999987
19,51,2012-11-02,0.0,Seasonal_Naive,0.0,165.004
19,51,2012-11-09,0.0,Seasonal_Naive,0.0,170.58
19,51,2012-11-16,0.0,Seasonal_Naive,0.0,149.6539999999997
19,51,2012-11-23,0.0,Seasonal_Naive,0.0,168.89324999999977
20,47,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
20,47,2012-11-09,0.0,Seasonal_Naive,0.0,154.28024999999954
20,47,2012-11-16,40.0,Seasonal_Naive,0.0,215.51249999999993
20,47,2012-11-23,0.0,Seasonal_Naive,0.0,158.4229999999999
20,96,2012-11-02,0.0,Seasonal_Naive,0.0,153.95249999999993
20,96,2012-11-09,0.0,Seasonal_Naive,0.0,154.20599999999996
20,96,2012-11-16,0.0,Seasonal_Naive,0.0,157.1249999999998
20,96,2012-11-23,0.0,Seasonal_Naive,0.0,183.47699999999992
21,47,2012-11-02,224.0,Seasonal_Naive,122.979,373.6
21,47,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
21,47,2012-11-16,0.0,Seasonal_Naive,0.0,162.67799999999903
21,47,2012-11-23,0.0,Seasonal_Naive,0.0,162.43175
27,51,2012-11-02,0.0,Seasonal_Naive,0.0,150.38
27,51,2012-11-09,0.0,Seasonal_Naive,0.0,145.31874999999962
27,51,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
27,51,2012-11-23,0.0,Seasonal_Naive,0.0,159.39774999999958
29,19,2012-11-02,14.0,Seasonal_Naive,0.0,206.0
29,19,2012-11-09,33.0,Seasonal_Naive,0.0,201.06449999999964
29,19,2012-11-16,7.0,Seasonal_Naive,0.0,147.8
29,19,2012-11-23,0.0,Seasonal_Naive,0.0,189.17374999999905
29,51,2012-11-02,0.0,Seasonal_Naive,0.0,167.2
29,51,2012-11-09,0.0,Seasonal_Naive,0.0,159.44299999999933
29,51,2012-11-16,0.0,Seasonal_Naive,0.0,192.09874999999946
29,51,2012-11-23,0.0,Seasonal_Naive,0.0,148.1127499999999
30,24,2012-11-02,0.0,Seasonal_Naive,0.0,154.52499999999986
30,24,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
30,24,2012-11-16,14.56,Seasonal_Naive,0.0,179.72
30,24,2012-11-23,0.0,Seasonal_Naive,0.0,149.01199999999994
30,41,2012-11-02,0.0,Seasonal_Naive,0.0,148.51249999999993
30,41,2012-11-09,0.0,Seasonal_Naive,0.0,168.04049999999978
30,41,2012-11-16,18.75,Seasonal_Naive,0.0,169.7397499999999
30,41,2012-11-23,7.25,Seasonal_Naive,0.0,168.6722499999996
30,99,2012-11-02,0.0,Seasonal_Naive,0.0,140.79999999999998
30,99,2012-11-09,0.0,Seasonal_Naive,0.0,150.61799999999923
30,99,2012-11-16,0.0,Seasonal_Naive,0.0,152.54999999999973
30,99,2012-11-23,0.0,Seasonal_Naive,0.0,148.1277499999998
31,51,2012-11-02,0.0,Seasonal_Naive,0.0,183.46
31,51,2012-11-09,0.0,Seasonal_Naive,0.0,175.47424999999933
31,51,2012-11-16,0.0,Seasonal_Naive,0.0,133.20999999999935
31,51,2012-11-23,0.0,Seasonal_Naive,0.0,142.6
33,35,2012-11-02,15.0,Seasonal_Naive,0.0,182.2359999999998
33,35,2012-11-09,15.0,Seasonal_Naive,0.0,187.56974999999977
33,35,2012-11-16,0.0,Seasonal_Naive,0.0,154.59749999999946
33,35,2012-11-23,0.0,Seasonal_Naive,0.0,171.86799999999985
34,19,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
34,19,2012-11-09,0.0,Seasonal_Naive,0.0,184.37099999999995
34,19,2012-11-16,5.0,Seasonal_Naive,0.0,154.01499999999993
34,19,2012-11-23,0.0,Seasonal_Naive,0.0,132.0
34,51,2012-11-02,0.75,Seasonal_Naive,0.0,170.44274999999962
34,51,2012-11-09,0.0,Seasonal_Naive,0.0,183.0
34,51,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
34,51,2012-11-23,0.0,Seasonal_Naive,0.0,159.85824999999977
35,51,2012-11-02,0.0,Seasonal_Naive,0.0,162.47524999999976
35,51,2012-11-09,13.12,Seasonal_Naive,0.0,177.42249999999967
35,51,2012-11-16,0.0,Seasonal_Naive,0.0,149.6
35,51,2012-11-23,0.0,Seasonal_Naive,0.0,152.5
38,23,2012-11-02,17.94,Seasonal_Naive,0.0,165.9799999999998
38,23,2012-11-09,11.54,Seasonal_Naive,0.0,161.25499999999937
38,23,2012-11-16,5.77,Seasonal_Naive,0.0,164.17000000000002
38,23,2012-11-23,5.77,Seasonal_Naive,0.0,155.37
38,27,2012-11-02,5.77,Seasonal_Naive,0.0,160.27
38,27,2012-11-09,5.77,Seasonal_Naive,0.0,201.74624999999986
38,27,2012-11-16,0.0,Seasonal_Naive,0.0,159.88524999999964
38,27,2012-11-23,11.54,Seasonal_Naive,0.0,161.14
38,33,2012-11-02,0.0,Seasonal_Naive,0.0,158.52324999999982
38,33,2012-11-09,0.1,Seasonal_Naive,0.0,149.7
38,33,2012-11-16,0.0,Seasonal_Naive,0.0,172.96
38,33,2012-11-23,0.0,Seasonal_Naive,0.0,158.4737499999996
38,56,2012-11-02,14.88,Seasonal_Naive,0.0,173.28
38,56,2012-11-09,29.76,Seasonal_Naive,0.0,191.20124999999948
38,56,2012-11-16,59.52,Seasonal_Naive,0.0,227.53599999999992
38,56,2012-11-23,120.26,Seasonal_Naive,20.392500000000005,287.47999999999985
40,45,2012-11-02,0.0,Seasonal_Naive,0.0,165.004
40,45,2012-11-09,11.97,Seasonal_Naive,0.0,171.3407499999997
40,45,2012-11-16,5.97,Seasonal_Naive,0.0,155.57
40,45,2012-11-23,5.97,Seasonal_Naive,0.0,173.77499999999995
42,44,2012-11-02,0.0,Seasonal_Naive,0.0,167.21999999999989
42,44,2012-11-09,0.0,Seasonal_Naive,0.0,150.48449999999943
42,44,2012-11-16,0.0,Seasonal_Naive,0.0,164.2589999999999
42,44,2012-11-23,0.0,Seasonal_Naive,0.0,150.38
43,20,2012-11-02,28.0,Seasonal_Naive,0.0,172.06049999999985
43,20,2012-11-09,4.0,Seasonal_Naive,0.0,171.82624999999985
43,20,2012-11-16,14.81,Seasonal_Naive,0.0,187.35074999999995
43,20,2012-11-23,8.0,Seasonal_Naive,0.0,169.64024999999953
43,26,2012-11-02,0.0,Seasonal_Naive,0.0,161.57374999999988
43,26,2012-11-09,0.0,Seasonal_Naive,0.0,176.0367499999998
43,26,2012-11-16,0.0,Seasonal_Naive,0.0,182.8779999999998
43,26,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
43,85,2012-11-02,1.14,Seasonal_Naive,0.0,149.15249999999992
43,85,2012-11-09,3.12,Seasonal_Naive,0.0,161.6659999999992
43,85,2012-11-16,0.0,Seasonal_Naive,0.0,166.75149999999994
43,85,2012-11-23,0.0,Seasonal_Naive,0.0,154.44
44,71,2012-11-02,0.0,Seasonal_Naive,0.0,168.9419999999995
44,71,2012-11-09,0.0,Seasonal_Naive,0.0,170.62874999999974
44,71,2012-11-16,0.0,Seasonal_Naive,0.0,161.4222499999996
44,71,2012-11-23,0.0,Seasonal_Naive,0.0,171.84
45,47,2012-11-02,0.0,Seasonal_Naive,0.0,171.93149999999952
45,47,2012-11-09,0.0,Seasonal_Naive,0.0,133.71849999999966
45,47,2012-11-16,0.0,Seasonal_Naive,0.0,145.3209999999996
45,47,2012-11-23,0.0,Seasonal_Naive,0.0,141.10949999999946
45,49,2012-11-02,59.4,Seasonal_Naive,0.0,209.1149999999994
45,49,2012-11-09,71.28,Seasonal_Naive,0.0,255.42549999999997
45,49,2012-11-16,62.51,Seasonal_Naive,0.0,212.10999999999999
45,49,2012-11-23,80.19,Seasonal_Naive,0.0,259.9817499999998
1,78,2012-11-02,0.0,Seasonal_Naive,0.0,149.62199999999987
1,78,2012-11-09,0.0,Seasonal_Naive,0.0,161.44524999999948
1,78,2012-11-16,0.0,Seasonal_Naive,0.0,149.6724999999996
1,78,2012-11-23,0.0,Seasonal_Naive,0.0,151.23349999999994
3,47,2012-11-02,0.0,Seasonal_Naive,0.0,142.6
3,47,2012-11-09,0.0,Seasonal_Naive,0.0,158.4229999999999
3,47,2012-11-16,0.0,Seasonal_Naive,0.0,179.91049999999993
3,47,2012-11-23,0.0,Seasonal_Naive,0.0,158.4229999999999
3,49,2012-11-02,5.94,Seasonal_Naive,0.0,180.0944999999998
3,49,2012-11-09,14.85,Seasonal_Naive,0.0,173.25
3,49,2012-11-16,5.94,Seasonal_Naive,0.0,160.56324999999964
3,49,2012-11-23,0.0,Seasonal_Naive,0.0,168.0
4,45,2012-11-02,0.0,Seasonal_Naive,0.0,170.63949999999969
4,45,2012-11-09,11.97,Seasonal_Naive,0.0,179.17
4,45,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
4,45,2012-11-23,11.97,Seasonal_Naive,0.0,170.37
5,19,2012-11-02,0.0,Seasonal_Naive,0.0,168.66449999999986
5,19,2012-11-09,51.0,Seasonal_Naive,0.0,225.15074999999985
5,19,2012-11-16,85.0,Seasonal_Naive,0.0,235.48
5,19,2012-11-23,51.0,Seasonal_Naive,0.0,200.61949999999987
6,47,2012-11-02,0.0,Seasonal_Naive,0.0,176.04999999999973
6,47,2012-11-09,0.0,Seasonal_Naive,0.0,162.50674999999958
6,47,2012-11-16,0.0,Seasonal_Naive,0.0,173.02349999999967
6,47,2012-11-23,0.0,Seasonal_Naive,0.0,159.88524999999964
25,47,2012-11-02,0.0,Seasonal_Naive,0.0,156.02724999999984
25,47,2012-11-09,0.0,Seasonal_Naive,0.0,168.86924999999988
25,47,2012-11-16,0.0,Seasonal_Naive,0.0,162.61749999999935
25,47,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
28,47,2012-11-02,198.0,Seasonal_Naive,122.30675,347.6724999999996
28,47,2012-11-09,0.0,Seasonal_Naive,0.0,167.21999999999989
28,47,2012-11-16,0.0,Seasonal_Naive,0.0,159.96199999999922
28,47,2012-11-23,0.0,Seasonal_Naive,0.0,175.54924999999974
28,78,2012-11-02,0.0,Seasonal_Naive,0.0,149.6219999999999
28,78,2012-11-09,0.0,Seasonal_Naive,0.0,160.14449999999823
28,78,2012-11-16,0.0,Seasonal_Naive,0.0,158.40224999999998
28,78,2012-11-23,9.88,Seasonal_Naive,0.0,164.1849999999994
29,48,2012-11-02,0.0,Seasonal_Naive,0.0,149.7084999999994
29,48,2012-11-09,0.0,Seasonal_Naive,0.0,167.80499999999995
29,48,2012-11-16,0.0,Seasonal_Naive,0.0,140.88074999999958
29,48,2012-11-23,0.0,Seasonal_Naive,0.0,154.4415
30,34,2012-11-02,0.0,Seasonal_Naive,0.0,151.05074999999957
30,34,2012-11-09,0.0,Seasonal_Naive,0.0,179.7917499999998
30,34,2012-11-16,0.0,Seasonal_Naive,0.0,154.76249999999857
30,34,2012-11-23,0.0,Seasonal_Naive,0.0,172.804
30,44,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
30,44,2012-11-09,0.0,Seasonal_Naive,0.0,155.51249999999993
30,44,2012-11-16,0.0,Seasonal_Naive,0.0,167.21499999999992
30,44,2012-11-23,0.0,Seasonal_Naive,0.0,165.53099999999984
33,71,2012-11-02,0.0,Seasonal_Naive,0.0,172.56074999999984
33,71,2012-11-09,0.0,Seasonal_Naive,0.0,161.6797499999993
33,71,2012-11-16,0.0,Seasonal_Naive,0.0,158.4
33,71,2012-11-23,0.0,Seasonal_Naive,0.0,166.88474999999923
35,19,2012-11-02,0.0,Seasonal_Naive,0.0,158.4
35,19,2012-11-09,0.0,Seasonal_Naive,0.0,167.2359999999998
35,19,2012-11-16,0.0,Seasonal_Naive,0.0,140.79999999999998
35,19,2012-11-23,0.0,Seasonal_Naive,0.0,136.20424999999997
43,22,2012-11-02,0.0,Seasonal_Naive,0.0,158.4
43,22,2012-11-09,52.0,Seasonal_Naive,0.0,221.64399999999986
43,22,2012-11-16,120.0,Seasonal_Naive,26.9755,274.4664999999998
43,22,2012-11-23,4.0,Seasonal_Naive,0.0,153.64049999999978
2,39,2012-11-02,0.0,Seasonal_Naive,0.0,149.6
2,39,2012-11-09,0.0,Seasonal_Naive,0.0,154.80599999999833
2,39,2012-11-16,0.0,Seasonal_Naive,0.0,153.94649999999996
2,39,2012-11-23,0.0,Seasonal_Naive,0.0,157.12274999999983
7,99,2012-11-02,0.0,Seasonal_Naive,0.0,161.44124999999948
7,99,2012-11-09,0.0,Seasonal_Naive,0.0,154.52499999999986
7,99,2012-11-16,0.0,Seasonal_Naive,0.0,169.67549999999972
7,99,2012-11-23,0.0,Seasonal_Naive,0.0,158.40224999999998
11,78,2012-11-02,0.0,Seasonal_Naive,0.0,178.34874999999963
11,78,2012-11-09,0.0,Seasonal_Naive,0.0,159.3757499999997
11,78,2012-11-16,0.0,Seasonal_Naive,0.0,149.67249999999962
11,78,2012-11-23,0.0,Seasonal_Naive,0.0,154.2
20,78,2012-11-02,0.0,Seasonal_Naive,0.0,158.40224999999998
20,78,2012-11-09,0.0,Seasonal_Naive,0.0,132.0
20,78,2012-11-16,0.0,Seasonal_Naive,0.0,149.6
20,78,2012-11-23,0.0,Seasonal_Naive,0.0,156.0
29,43,2012-11-02,0.0,Seasonal_Naive,0.0,172.96
29,43,2012-11-09,0.0,Seasonal_Naive,0.0,165.01249999999993
29,43,2012-11-16,0.0,Seasonal_Naive,0.0,152.64749999999918
29,43,2012-11-23,0.0,Seasonal_Naive,0.0,149.6
36,72,2012-11-02,0.0,Seasonal_Naive,0.0,149.6194999999999
36,72,2012-11-09,0.0,Seasonal_Naive,0.0,138.95774999999995
36,72,2012-11-16,0.0,Seasonal_Naive,0.0,157.43474999999987
36,72,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
42,41,2012-11-02,0.0,Seasonal_Naive,0.0,150.4984999999999
42,41,2012-11-09,0.0,Seasonal_Naive,0.0,152.54249999999976
42,41,2012-11-16,0.0,Seasonal_Naive,0.0,172.53
42,41,2012-11-23,0.0,Seasonal_Naive,0.0,161.72724999999903
43,49,2012-11-02,0.0,Seasonal_Naive,0.0,159.82
43,49,2012-11-09,0.0,Seasonal_Naive,0.0,157.43699999999984
43,49,2012-11-16,0.0,Seasonal_Naive,0.0,156.16074999999913
43,49,2012-11-23,0.0,Seasonal_Naive,0.0,158.4
1,47,2012-11-02,0.0,Seasonal_Naive,0.0,161.69124999999923
1,47,2012-11-09,0.0,Seasonal_Naive,0.0,164.27149999999983
1,47,2012-11-16,0.0,Seasonal_Naive,0.0,156.02724999999984
1,47,2012-11-23,0.0,Seasonal_Naive,0.0,180.32
3,78,2012-11-02,0.0,Seasonal_Naive,0.0,175.63824999999923
3,78,2012-11-09,0.0,Seasonal_Naive,0.0,149.48
3,78,2012-11-16,0.0,Seasonal_Naive,0.0,158.57749999999905
3,78,2012-11-23,0.0,Seasonal_Naive,0.0,166.76649999999987
5,51,2012-11-02,0.0,Seasonal_Naive,0.0,158.5107499999999
5,51,2012-11-09,0.0,Seasonal_Naive,0.0,158.43549999999982
5,51,2012-11-16,0.0,Seasonal_Naive,0.0,167.80499999999995
5,51,2012-11-23,0.0,Seasonal_Naive,0.0,161.55
6,78,2012-11-02,0.0,Seasonal_Naive,0.0,155.5
6,78,2012-11-09,0.0,Seasonal_Naive,0.0,139.01099999999994
6,78,2012-11-16,0.0,Seasonal_Naive,0.0,168.9419999999995
6,78,2012-11-23,0.0,Seasonal_Naive,0.0,168.97274999999934
8,51,2012-11-02,0.0,Seasonal_Naive,0.0,174.7622499999997
8,51,2012-11-09,0.0,Seasonal_Naive,0.0,177.53074999999967
8,51,2012-11-16,0.0,Seasonal_Naive,0.0,148.1277499999998
8,51,2012-11-23,0.0,Seasonal_Naive,0.0,168.86924999999988
9,51,2012-11-02,0.0,Seasonal_Naive,0.0,159.86324999999977
9,51,2012-11-09,0.0,Seasonal_Naive,0.0,153.94
9,51,2012-11-16,0.0,Seasonal_Naive,0.0,168.89324999999977
9,51,2012-11-23,0.0,Seasonal_Naive,0.0,157.12274999999983
42,24,2012-11-02,0.0,Seasonal_Naive,0.0,168.89324999999977
42,24,2012-11-09,0.0,Seasonal_Naive,0.0,176.0
42,24,2012-11-16,0.0,Seasonal_Naive,0.0,150.9897499999999
42,24,2012-11-23,0.0,Seasonal_Naive,0.0,148.00224999999998
33,72,2012-11-02,0.0,Seasonal_Naive,0.0,159.85824999999977
33,72,2012-11-09,0.0,Seasonal_Naive,0.0,172.9829999999999
33,72,2012-11-16,0.0,Seasonal_Naive,0.0,150.97
33,72,2012-11-23,0.0,Seasonal_Naive,0.0,161.35499999999996
25,96,2012-11-02,0.0,Seasonal_Naive,0.0,168.0
25,96,2012-11-09,0.0,Seasonal_Naive,0.0,168.86924999999988
25,96,2012-11-16,0.0,Seasonal_Naive,0.0,144.0359999999998
25,96,2012-11-23,0.0,Seasonal_Naive,0.0,176.83699999999982
38,55,2012-11-02,0.0,Seasonal_Naive,0.0,154.4789999999998
38,55,2012-11-09,0.0,Seasonal_Naive,0.0,148.52749999999986
38,55,2012-11-16,0.0,Seasonal_Naive,0.0,149.6
38,55,2012-11-23,0.0,Seasonal_Naive,0.0,183.48249999999987
45,78,2012-11-02,0.0,Seasonal_Naive,0.0,150.4689999999995
45,78,2012-11-09,0.0,Seasonal_Naive,0.0,158.4229999999999
45,78,2012-11-16,0.0,Seasonal_Naive,0.0,157.41
45,78,2012-11-23,0.0,Seasonal_Naive,0.0,165.21099999999973
18,48,2012-11-02,0.0,Seasonal_Naive,0.0,168.85
18,48,2012-11-09,0.0,Seasonal_Naive,0.0,154.56
18,48,2012-11-16,0.0,Seasonal_Naive,0.0,164.2589999999999
18,48,2012-11-23,0.0,Seasonal_Naive,0.0,165.19949999999977
21,78,2012-11-02,0.0,Seasonal_Naive,0.0,164.2589999999999
21,78,2012-11-09,0.0,Seasonal_Naive,0.0,151.7784999999999
21,78,2012-11-16,0.0,Seasonal_Naive,0.0,176.09749999999946
21,78,2012-11-23,0.0,Seasonal_Naive,0.0,162.49424999999965
45,96,2012-11-02,0.0,Seasonal_Naive,0.0,174.7622499999997
45,96,2012-11-09,0.0,Seasonal_Naive,0.0,149.6
45,96,2012-11-16,0.0,Seasonal_Naive,0.0,159.9494999999993
45,96,2012-11-23,0.0,Seasonal_Naive,0.0,170.70299999999935
15,37,2012-11-02,0.0,Seasonal_Naive,0.0,153.94
15,37,2012-11-09,0.0,Seasonal_Naive,0.0,158.4
15,37,2012-11-16,0.0,Seasonal_Naive,0.0,149.61949999999987
15,37,2012-11-23,0.0,Seasonal_Naive,0.0,158.40224999999998
